"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Sexe","Edat any a any","Nombre"
2018,10,"Sant Martí",71,"Provençals del Poblenou","Home","1 any",106
2018,10,"Sant Martí",72,"Sant Martí de Provençals","Home","1 any",95
2018,10,"Sant Martí",73,"la Verneda i la Pau","Home","1 any",131
2018,1,"Ciutat Vella",1,"el Raval","Home","2 anys",210
2018,1,"Ciutat Vella",2,"el Barri Gòtic","Home","2 anys",49
2018,1,"Ciutat Vella",3,"la Barceloneta","Home","2 anys",40
2018,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","2 anys",76
2018,2,"Eixample",5,"el Fort Pienc","Home","2 anys",148
2018,2,"Eixample",6,"la Sagrada Família","Home","2 anys",185
2018,2,"Eixample",7,"la Dreta de l'Eixample","Home","2 anys",215
2018,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","2 anys",173
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","2 anys",225
2018,2,"Eixample",10,"Sant Antoni","Home","2 anys",161
2018,3,"Sants-Montjuïc",11,"el Poble Sec","Home","2 anys",158
2018,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","2 anys",7
2018,3,"Sants-Montjuïc",13,"la Marina de Port","Home","2 anys",128
2018,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","2 anys",31
2018,3,"Sants-Montjuïc",15,"Hostafrancs","Home","2 anys",47
2018,3,"Sants-Montjuïc",16,"la Bordeta","Home","2 anys",75
2018,3,"Sants-Montjuïc",17,"Sants - Badal","Home","2 anys",94
2018,3,"Sants-Montjuïc",18,"Sants","Home","2 anys",166
2018,4,"Les Corts",19,"les Corts","Home","2 anys",208
2018,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","2 anys",108
2018,4,"Les Corts",21,"Pedralbes","Home","2 anys",34
2018,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","2 anys",40
2018,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","2 anys",121
2018,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","2 anys",92
2018,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","2 anys",112
2018,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","2 anys",210
2018,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","2 anys",142
2018,6,"Gràcia",28,"Vallcarca i els Penitents","Home","2 anys",67
2018,6,"Gràcia",29,"el Coll","Home","2 anys",32
2018,6,"Gràcia",30,"la Salut","Home","2 anys",47
2018,6,"Gràcia",31,"la Vila de Gràcia","Home","2 anys",220
2018,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","2 anys",132
2018,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","2 anys",100
2018,7,"Horta-Guinardó",34,"Can Baró","Home","2 anys",27
2018,7,"Horta-Guinardó",35,"el Guinardó","Home","2 anys",178
2018,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","2 anys",40
2018,7,"Horta-Guinardó",37,"el Carmel","Home","2 anys",127
2018,7,"Horta-Guinardó",38,"la Teixonera","Home","2 anys",52
2018,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","2 anys",23
2018,7,"Horta-Guinardó",40,"Montbau","Home","2 anys",17
2018,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","2 anys",29
2018,7,"Horta-Guinardó",42,"la Clota","Home","2 anys",6
2018,7,"Horta-Guinardó",43,"Horta","Home","2 anys",114
2018,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","2 anys",101
2018,8,"Nou Barris",45,"Porta","Home","2 anys",100
2018,8,"Nou Barris",46,"el Turó de la Peira","Home","2 anys",79
2018,8,"Nou Barris",47,"Can Peguera","Home","2 anys",9
2018,8,"Nou Barris",48,"la Guineueta","Home","2 anys",66
2018,8,"Nou Barris",49,"Canyelles","Home","2 anys",34
2018,8,"Nou Barris",50,"les Roquetes","Home","2 anys",62
2018,8,"Nou Barris",51,"Verdun","Home","2 anys",54
2018,8,"Nou Barris",52,"la Prosperitat","Home","2 anys",128
2018,8,"Nou Barris",53,"la Trinitat Nova","Home","2 anys",38
2018,8,"Nou Barris",54,"Torre Baró","Home","2 anys",15
2018,8,"Nou Barris",55,"Ciutat Meridiana","Home","2 anys",63
2018,8,"Nou Barris",56,"Vallbona","Home","2 anys",7
2018,9,"Sant Andreu",57,"la Trinitat Vella","Home","2 anys",51
2018,9,"Sant Andreu",58,"Baró de Viver","Home","2 anys",17
2018,9,"Sant Andreu",59,"el Bon Pastor","Home","2 anys",62
2018,9,"Sant Andreu",60,"Sant Andreu","Home","2 anys",243
2018,9,"Sant Andreu",61,"la Sagrera","Home","2 anys",122
2018,9,"Sant Andreu",62,"el Congrés i els Indians","Home","2 anys",59
2018,9,"Sant Andreu",63,"Navas","Home","2 anys",92
2018,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","2 anys",150
2018,10,"Sant Martí",65,"el Clot","Home","2 anys",119
2018,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","2 anys",83
2018,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","2 anys",46
2018,10,"Sant Martí",68,"el Poblenou","Home","2 anys",183
2018,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","2 anys",88
2018,10,"Sant Martí",70,"el Besòs i el Maresme","Home","2 anys",103
2018,10,"Sant Martí",71,"Provençals del Poblenou","Home","2 anys",94
2018,10,"Sant Martí",72,"Sant Martí de Provençals","Home","2 anys",83
2018,10,"Sant Martí",73,"la Verneda i la Pau","Home","2 anys",121
2018,1,"Ciutat Vella",1,"el Raval","Home","3 anys",200
2018,1,"Ciutat Vella",2,"el Barri Gòtic","Home","3 anys",33
2018,1,"Ciutat Vella",3,"la Barceloneta","Home","3 anys",37
2018,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","3 anys",78
2018,2,"Eixample",5,"el Fort Pienc","Home","3 anys",128
2018,2,"Eixample",6,"la Sagrada Família","Home","3 anys",188
2018,2,"Eixample",7,"la Dreta de l'Eixample","Home","3 anys",171
2018,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","3 anys",158
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","3 anys",211
2018,2,"Eixample",10,"Sant Antoni","Home","3 anys",141
2018,3,"Sants-Montjuïc",11,"el Poble Sec","Home","3 anys",184
2018,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","3 anys",5
2018,3,"Sants-Montjuïc",13,"la Marina de Port","Home","3 anys",119
2018,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","3 anys",32
2018,3,"Sants-Montjuïc",15,"Hostafrancs","Home","3 anys",76
2018,3,"Sants-Montjuïc",16,"la Bordeta","Home","3 anys",73
2018,3,"Sants-Montjuïc",17,"Sants - Badal","Home","3 anys",80
2018,3,"Sants-Montjuïc",18,"Sants","Home","3 anys",188
2018,4,"Les Corts",19,"les Corts","Home","3 anys",191
2018,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","3 anys",104
2018,4,"Les Corts",21,"Pedralbes","Home","3 anys",51
2018,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","3 anys",27
2018,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","3 anys",176
2018,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","3 anys",91
2018,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","3 anys",138
2018,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","3 anys",202
2018,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","3 anys",114
2018,6,"Gràcia",28,"Vallcarca i els Penitents","Home","3 anys",67
2018,6,"Gràcia",29,"el Coll","Home","3 anys",38
2018,6,"Gràcia",30,"la Salut","Home","3 anys",65
2018,6,"Gràcia",31,"la Vila de Gràcia","Home","3 anys",216
2018,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","3 anys",140
2018,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","3 anys",82
2018,7,"Horta-Guinardó",34,"Can Baró","Home","3 anys",28
2018,7,"Horta-Guinardó",35,"el Guinardó","Home","3 anys",154
2018,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","3 anys",42
2018,7,"Horta-Guinardó",37,"el Carmel","Home","3 anys",135
2018,7,"Horta-Guinardó",38,"la Teixonera","Home","3 anys",53
2018,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","3 anys",20
2018,7,"Horta-Guinardó",40,"Montbau","Home","3 anys",16
2018,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","3 anys",23
2018,7,"Horta-Guinardó",42,"la Clota","Home","3 anys",10
2018,7,"Horta-Guinardó",43,"Horta","Home","3 anys",107
2018,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","3 anys",106
2018,8,"Nou Barris",45,"Porta","Home","3 anys",109
2018,8,"Nou Barris",46,"el Turó de la Peira","Home","3 anys",74
2018,8,"Nou Barris",47,"Can Peguera","Home","3 anys",4
2018,8,"Nou Barris",48,"la Guineueta","Home","3 anys",51
2018,8,"Nou Barris",49,"Canyelles","Home","3 anys",26
2018,8,"Nou Barris",50,"les Roquetes","Home","3 anys",77
2018,8,"Nou Barris",51,"Verdun","Home","3 anys",54
2018,8,"Nou Barris",52,"la Prosperitat","Home","3 anys",105
2018,8,"Nou Barris",53,"la Trinitat Nova","Home","3 anys",31
2018,8,"Nou Barris",54,"Torre Baró","Home","3 anys",16
2018,8,"Nou Barris",55,"Ciutat Meridiana","Home","3 anys",65
2018,8,"Nou Barris",56,"Vallbona","Home","3 anys",10
2018,9,"Sant Andreu",57,"la Trinitat Vella","Home","3 anys",69
2018,9,"Sant Andreu",58,"Baró de Viver","Home","3 anys",12
2018,9,"Sant Andreu",59,"el Bon Pastor","Home","3 anys",76
2018,9,"Sant Andreu",60,"Sant Andreu","Home","3 anys",275
2018,9,"Sant Andreu",61,"la Sagrera","Home","3 anys",146
2018,9,"Sant Andreu",62,"el Congrés i els Indians","Home","3 anys",69
2018,9,"Sant Andreu",63,"Navas","Home","3 anys",81
2018,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","3 anys",132
2018,10,"Sant Martí",65,"el Clot","Home","3 anys",99
2018,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","3 anys",72
2018,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","3 anys",50
2018,10,"Sant Martí",68,"el Poblenou","Home","3 anys",205
2018,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","3 anys",92
2018,10,"Sant Martí",70,"el Besòs i el Maresme","Home","3 anys",130
2018,10,"Sant Martí",71,"Provençals del Poblenou","Home","3 anys",98
2018,10,"Sant Martí",72,"Sant Martí de Provençals","Home","3 anys",102
2018,10,"Sant Martí",73,"la Verneda i la Pau","Home","3 anys",105
2018,1,"Ciutat Vella",1,"el Raval","Home","4 anys",190
2018,1,"Ciutat Vella",2,"el Barri Gòtic","Home","4 anys",51
2018,1,"Ciutat Vella",3,"la Barceloneta","Home","4 anys",42
2018,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","4 anys",77
2018,2,"Eixample",5,"el Fort Pienc","Home","4 anys",109
2018,2,"Eixample",6,"la Sagrada Família","Home","4 anys",164
2018,2,"Eixample",7,"la Dreta de l'Eixample","Home","4 anys",195
2018,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","4 anys",142
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","4 anys",204
2018,2,"Eixample",10,"Sant Antoni","Home","4 anys",164
2018,3,"Sants-Montjuïc",11,"el Poble Sec","Home","4 anys",170
2018,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","4 anys",8
2018,3,"Sants-Montjuïc",13,"la Marina de Port","Home","4 anys",123
2018,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","4 anys",35
2018,3,"Sants-Montjuïc",15,"Hostafrancs","Home","4 anys",71
2018,3,"Sants-Montjuïc",16,"la Bordeta","Home","4 anys",71
2018,3,"Sants-Montjuïc",17,"Sants - Badal","Home","4 anys",84
2018,3,"Sants-Montjuïc",18,"Sants","Home","4 anys",167
2018,4,"Les Corts",19,"les Corts","Home","4 anys",185
2018,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","4 anys",113
2018,4,"Les Corts",21,"Pedralbes","Home","4 anys",54
2018,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","4 anys",44
2018,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","4 anys",150
2018,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","4 anys",97
2018,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","4 anys",131
2018,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","4 anys",197
2018,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","4 anys",130
2018,6,"Gràcia",28,"Vallcarca i els Penitents","Home","4 anys",72
2018,6,"Gràcia",29,"el Coll","Home","4 anys",31
2018,6,"Gràcia",30,"la Salut","Home","4 anys",62
2018,6,"Gràcia",31,"la Vila de Gràcia","Home","4 anys",215
2018,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","4 anys",146
2018,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","4 anys",99
2018,7,"Horta-Guinardó",34,"Can Baró","Home","4 anys",27
2018,7,"Horta-Guinardó",35,"el Guinardó","Home","4 anys",146
2018,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","4 anys",30
2018,7,"Horta-Guinardó",37,"el Carmel","Home","4 anys",133
2018,7,"Horta-Guinardó",38,"la Teixonera","Home","4 anys",50
2018,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","4 anys",39
2018,7,"Horta-Guinardó",40,"Montbau","Home","4 anys",11
2018,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","4 anys",33
2018,7,"Horta-Guinardó",42,"la Clota","Home","4 anys",7
2018,7,"Horta-Guinardó",43,"Horta","Home","4 anys",116
2018,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","4 anys",110
2018,8,"Nou Barris",45,"Porta","Home","4 anys",118
2018,8,"Nou Barris",46,"el Turó de la Peira","Home","4 anys",67
2018,8,"Nou Barris",47,"Can Peguera","Home","4 anys",9
2018,8,"Nou Barris",48,"la Guineueta","Home","4 anys",55
2018,8,"Nou Barris",49,"Canyelles","Home","4 anys",27
2018,8,"Nou Barris",50,"les Roquetes","Home","4 anys",69
2018,8,"Nou Barris",51,"Verdun","Home","4 anys",56
2018,8,"Nou Barris",52,"la Prosperitat","Home","4 anys",112
2018,8,"Nou Barris",53,"la Trinitat Nova","Home","4 anys",37
2018,8,"Nou Barris",54,"Torre Baró","Home","4 anys",26
2018,8,"Nou Barris",55,"Ciutat Meridiana","Home","4 anys",59
2018,8,"Nou Barris",56,"Vallbona","Home","4 anys",6
2018,9,"Sant Andreu",57,"la Trinitat Vella","Home","4 anys",46
2018,9,"Sant Andreu",58,"Baró de Viver","Home","4 anys",11
2018,9,"Sant Andreu",59,"el Bon Pastor","Home","4 anys",67
2018,9,"Sant Andreu",60,"Sant Andreu","Home","4 anys",266
2018,9,"Sant Andreu",61,"la Sagrera","Home","4 anys",107
2018,9,"Sant Andreu",62,"el Congrés i els Indians","Home","4 anys",69
2018,9,"Sant Andreu",63,"Navas","Home","4 anys",90
2018,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","4 anys",147
2018,10,"Sant Martí",65,"el Clot","Home","4 anys",97
2018,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","4 anys",66
2018,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","4 anys",48
2018,10,"Sant Martí",68,"el Poblenou","Home","4 anys",175
2018,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","4 anys",111
2018,10,"Sant Martí",70,"el Besòs i el Maresme","Home","4 anys",113
2018,10,"Sant Martí",71,"Provençals del Poblenou","Home","4 anys",102
2018,10,"Sant Martí",72,"Sant Martí de Provençals","Home","4 anys",109
2018,10,"Sant Martí",73,"la Verneda i la Pau","Home","4 anys",114
2018,1,"Ciutat Vella",1,"el Raval","Home","5 anys",227
2018,1,"Ciutat Vella",2,"el Barri Gòtic","Home","5 anys",52
2018,1,"Ciutat Vella",3,"la Barceloneta","Home","5 anys",39
2018,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","5 anys",68
2018,2,"Eixample",5,"el Fort Pienc","Home","5 anys",153
2018,2,"Eixample",6,"la Sagrada Família","Home","5 anys",201
2018,2,"Eixample",7,"la Dreta de l'Eixample","Home","5 anys",161
2018,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","5 anys",154
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","5 anys",223
2018,2,"Eixample",10,"Sant Antoni","Home","5 anys",128
2018,3,"Sants-Montjuïc",11,"el Poble Sec","Home","5 anys",155
2018,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","5 anys",4
2018,3,"Sants-Montjuïc",13,"la Marina de Port","Home","5 anys",124
2018,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","5 anys",32
2018,3,"Sants-Montjuïc",15,"Hostafrancs","Home","5 anys",65
2018,3,"Sants-Montjuïc",16,"la Bordeta","Home","5 anys",83
2018,3,"Sants-Montjuïc",17,"Sants - Badal","Home","5 anys",99
2018,3,"Sants-Montjuïc",18,"Sants","Home","5 anys",186
2018,4,"Les Corts",19,"les Corts","Home","5 anys",202
2018,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","5 anys",105
2018,4,"Les Corts",21,"Pedralbes","Home","5 anys",67
2018,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","5 anys",30
2018,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","5 anys",168
2018,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","5 anys",106
2018,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","5 anys",147
2018,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","5 anys",207
2018,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","5 anys",139
2018,6,"Gràcia",28,"Vallcarca i els Penitents","Home","5 anys",70
2018,6,"Gràcia",29,"el Coll","Home","5 anys",31
2018,6,"Gràcia",30,"la Salut","Home","5 anys",60
2018,6,"Gràcia",31,"la Vila de Gràcia","Home","5 anys",214
2018,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","5 anys",146
2018,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","5 anys",98
2018,7,"Horta-Guinardó",34,"Can Baró","Home","5 anys",46
2018,7,"Horta-Guinardó",35,"el Guinardó","Home","5 anys",157
2018,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","5 anys",40
2018,7,"Horta-Guinardó",37,"el Carmel","Home","5 anys",132
2018,7,"Horta-Guinardó",38,"la Teixonera","Home","5 anys",33
2018,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","5 anys",28
2018,7,"Horta-Guinardó",40,"Montbau","Home","5 anys",27
2018,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","5 anys",14
2018,7,"Horta-Guinardó",42,"la Clota","Home","5 anys",3
2018,7,"Horta-Guinardó",43,"Horta","Home","5 anys",111
2018,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","5 anys",111
2018,8,"Nou Barris",45,"Porta","Home","5 anys",102
2018,8,"Nou Barris",46,"el Turó de la Peira","Home","5 anys",102
2018,8,"Nou Barris",47,"Can Peguera","Home","5 anys",9
2018,8,"Nou Barris",48,"la Guineueta","Home","5 anys",59
2018,8,"Nou Barris",49,"Canyelles","Home","5 anys",25
2018,8,"Nou Barris",50,"les Roquetes","Home","5 anys",60
2018,8,"Nou Barris",51,"Verdun","Home","5 anys",65
2018,8,"Nou Barris",52,"la Prosperitat","Home","5 anys",109
2018,8,"Nou Barris",53,"la Trinitat Nova","Home","5 anys",42
2018,8,"Nou Barris",54,"Torre Baró","Home","5 anys",14
2018,8,"Nou Barris",55,"Ciutat Meridiana","Home","5 anys",62
2018,8,"Nou Barris",56,"Vallbona","Home","5 anys",5
2018,9,"Sant Andreu",57,"la Trinitat Vella","Home","5 anys",65
2018,9,"Sant Andreu",58,"Baró de Viver","Home","5 anys",15
2018,9,"Sant Andreu",59,"el Bon Pastor","Home","5 anys",73
2018,9,"Sant Andreu",60,"Sant Andreu","Home","5 anys",271
2018,9,"Sant Andreu",61,"la Sagrera","Home","5 anys",133
2018,9,"Sant Andreu",62,"el Congrés i els Indians","Home","5 anys",59
2018,9,"Sant Andreu",63,"Navas","Home","5 anys",77
2018,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","5 anys",133
2018,10,"Sant Martí",65,"el Clot","Home","5 anys",111
2018,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","5 anys",62
2018,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","5 anys",51
2018,10,"Sant Martí",68,"el Poblenou","Home","5 anys",189
2018,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","5 anys",106
2018,10,"Sant Martí",70,"el Besòs i el Maresme","Home","5 anys",102
2018,10,"Sant Martí",71,"Provençals del Poblenou","Home","5 anys",91
2018,10,"Sant Martí",72,"Sant Martí de Provençals","Home","5 anys",119
2018,10,"Sant Martí",73,"la Verneda i la Pau","Home","5 anys",136
2018,1,"Ciutat Vella",1,"el Raval","Home","6 anys",230
2018,1,"Ciutat Vella",2,"el Barri Gòtic","Home","6 anys",53
2018,1,"Ciutat Vella",3,"la Barceloneta","Home","6 anys",32
2018,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","6 anys",86
2018,2,"Eixample",5,"el Fort Pienc","Home","6 anys",126
2018,2,"Eixample",6,"la Sagrada Família","Home","6 anys",208
2018,2,"Eixample",7,"la Dreta de l'Eixample","Home","6 anys",189
2018,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","6 anys",175
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","6 anys",206
2018,2,"Eixample",10,"Sant Antoni","Home","6 anys",143
2018,3,"Sants-Montjuïc",11,"el Poble Sec","Home","6 anys",155
2018,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","6 anys",3
2018,3,"Sants-Montjuïc",13,"la Marina de Port","Home","6 anys",168
2018,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","6 anys",25
2018,3,"Sants-Montjuïc",15,"Hostafrancs","Home","6 anys",66
2018,3,"Sants-Montjuïc",16,"la Bordeta","Home","6 anys",67
2018,3,"Sants-Montjuïc",17,"Sants - Badal","Home","6 anys",99
2018,3,"Sants-Montjuïc",18,"Sants","Home","6 anys",155
2018,4,"Les Corts",19,"les Corts","Home","6 anys",193
2018,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","6 anys",107
2018,4,"Les Corts",21,"Pedralbes","Home","6 anys",69
2018,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","6 anys",34
2018,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","6 anys",152
2018,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","6 anys",108
2018,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","6 anys",144
2018,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","6 anys",243
2018,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","6 anys",134
2018,6,"Gràcia",28,"Vallcarca i els Penitents","Home","6 anys",85
2018,6,"Gràcia",29,"el Coll","Home","6 anys",33
2018,6,"Gràcia",30,"la Salut","Home","6 anys",59
2018,6,"Gràcia",31,"la Vila de Gràcia","Home","6 anys",210
2018,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","6 anys",135
2018,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","6 anys",95
2018,7,"Horta-Guinardó",34,"Can Baró","Home","6 anys",20
2018,7,"Horta-Guinardó",35,"el Guinardó","Home","6 anys",153
2018,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","6 anys",41
2018,7,"Horta-Guinardó",37,"el Carmel","Home","6 anys",138
2018,7,"Horta-Guinardó",38,"la Teixonera","Home","6 anys",41
2018,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","6 anys",27
2018,7,"Horta-Guinardó",40,"Montbau","Home","6 anys",24
2018,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","6 anys",22
2018,7,"Horta-Guinardó",42,"la Clota","Home","6 anys",4
2018,7,"Horta-Guinardó",43,"Horta","Home","6 anys",117
2018,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","6 anys",111
2018,8,"Nou Barris",45,"Porta","Home","6 anys",89
2018,8,"Nou Barris",46,"el Turó de la Peira","Home","6 anys",70
2018,8,"Nou Barris",47,"Can Peguera","Home","6 anys",17
2018,8,"Nou Barris",48,"la Guineueta","Home","6 anys",79
2018,8,"Nou Barris",49,"Canyelles","Home","6 anys",27
2018,8,"Nou Barris",50,"les Roquetes","Home","6 anys",74
2018,8,"Nou Barris",51,"Verdun","Home","6 anys",51
2018,8,"Nou Barris",52,"la Prosperitat","Home","6 anys",111
2018,8,"Nou Barris",53,"la Trinitat Nova","Home","6 anys",31
2018,8,"Nou Barris",54,"Torre Baró","Home","6 anys",14
2018,8,"Nou Barris",55,"Ciutat Meridiana","Home","6 anys",61
2018,8,"Nou Barris",56,"Vallbona","Home","6 anys",7
2018,9,"Sant Andreu",57,"la Trinitat Vella","Home","6 anys",65
2018,9,"Sant Andreu",58,"Baró de Viver","Home","6 anys",12
2018,9,"Sant Andreu",59,"el Bon Pastor","Home","6 anys",94
2018,9,"Sant Andreu",60,"Sant Andreu","Home","6 anys",267
2018,9,"Sant Andreu",61,"la Sagrera","Home","6 anys",115
2018,9,"Sant Andreu",62,"el Congrés i els Indians","Home","6 anys",55
2018,9,"Sant Andreu",63,"Navas","Home","6 anys",91
2018,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","6 anys",130
2018,10,"Sant Martí",65,"el Clot","Home","6 anys",109
2018,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","6 anys",70
2018,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","6 anys",45
2018,10,"Sant Martí",68,"el Poblenou","Home","6 anys",183
2018,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","6 anys",96
2018,10,"Sant Martí",70,"el Besòs i el Maresme","Home","6 anys",153
2018,10,"Sant Martí",71,"Provençals del Poblenou","Home","6 anys",106
2018,10,"Sant Martí",72,"Sant Martí de Provençals","Home","6 anys",118
2018,10,"Sant Martí",73,"la Verneda i la Pau","Home","6 anys",99
2018,1,"Ciutat Vella",1,"el Raval","Home","7 anys",228
2018,1,"Ciutat Vella",2,"el Barri Gòtic","Home","7 anys",40
2018,1,"Ciutat Vella",3,"la Barceloneta","Home","7 anys",48
2018,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","7 anys",64
2018,2,"Eixample",5,"el Fort Pienc","Home","7 anys",145
